2019-11-21 09:05:11 INFO     Solution Maker: Starting...
2019-11-21 09:19:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:48 INFO     PH EZO sensor: Temper
2019-11-21 09:19:49 INFO     ture parameter has to be positive
2019-11-21 09:19:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:53 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:53 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:58 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:19:58 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:20:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:21:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:22:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:23:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:24:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:55 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:55 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:25:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:55 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:26:55 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:00 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:27:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:00 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:05 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:05 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:10 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:10 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:28:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:30 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:30 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:29:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:55 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:30:55 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:00 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:39 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:44 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:44 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:49 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:49 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:31:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:05 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:05 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:10 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:10 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:15 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:15 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:20 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:20 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:25 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:25 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:30 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:30 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:35 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:35 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:40 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:54 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:54 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:59 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:32:59 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:04 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:04 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:09 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:09 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:14 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:14 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:19 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:19 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:24 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:24 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:29 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:29 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:34 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:34 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:39 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:40 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:45 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:45 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:50 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:50 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:55 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:33:55 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:00 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:00 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:05 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:05 INFO     EC EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:10 INFO     PH EZO sensor: Temperature parameter has to be positive
2019-11-21 09:34:10 INFO     EC EZO sensor: Temperature parameter has to be positive
